n	100
e	7	49	-9
e	7	50	-17
e	7	52	58
e	7	53	-1
e	7	55	90
e	7	57	-60
e	7	58	32
e	7	59	-60
e	7	63	-65
e	7	64	6
e	7	66	-35
e	7	67	-42
e	7	68	-10
e	7	69	14
e	7	76	-44
e	7	77	-59
e	7	81	-8
e	7	87	5
e	7	89	62
e	7	92	-79
e	7	93	98
e	7	95	-30
e	7	96	-12
e	7	98	-84
e	7	99	87
e	7	100	8
e	8	9	8
e	8	10	29
e	8	12	-34
e	8	14	98
e	8	17	37
e	8	18	-84
e	8	21	-84
e	8	27	-76
e	8	28	-83
e	8	31	33
e	8	35	7
e	8	37	46
e	8	38	33
e	8	40	9
e	8	41	-18
e	8	43	-15
e	8	44	82
e	8	45	-94
e	8	47	-44
e	8	51	51
e	8	56	-54
e	8	57	-29
e	8	59	33
e	8	60	0
e	8	61	81
e	8	62	53
e	8	68	52
e	8	69	-41
e	8	70	47
e	8	71	-21
e	8	73	-71
e	8	75	-85
e	8	78	77
e	8	81	57
e	8	82	-54
e	8	83	26
e	8	84	53
e	8	85	-83
e	8	86	44
e	8	90	73
e	8	91	8
e	8	92	-6
e	8	95	-66
e	8	98	6
e	8	100	41
e	9	10	-4
e	9	11	10
e	9	12	59
e	9	13	15
e	9	17	92
e	9	18	1
e	9	20	-66
e	9	25	-7
e	9	26	-47
e	9	29	42
e	9	30	30
e	9	32	92
e	9	37	-62
e	9	46	-60
e	9	48	-48
e	9	50	-70
e	9	51	64
e	9	52	-64
e	9	53	20
e	9	54	99
e	9	56	44
e	9	57	-41
e	9	59	92
e	9	61	41
e	9	62	4
e	9	64	-94
e	9	66	93
e	9	67	-76
e	9	70	80
e	9	71	38
e	9	73	-31
e	9	75	-47
e	9	77	-46
e	9	79	-14
e	9	80	23
e	9	81	72
e	9	85	-90
e	9	86	8
e	9	88	55
e	9	90	-89
e	9	91	-72
e	9	92	-19
e	9	93	-44
e	9	94	51
e	9	97	100
e	9	98	-73
e	9	100	73
e	10	14	13
e	10	15	-78
e	10	18	-36
e	10	23	-24
e	10	24	72
e	10	26	-89
e	10	32	-61
e	10	33	43
e	10	37	58
e	10	40	-38
e	10	42	-86
e	10	43	-41
e	10	45	17
e	10	46	81
e	10	48	-41
e	10	52	-78
e	10	55	63
e	10	56	50
e	10	57	-20
e	10	59	-66
e	10	60	-15
e	10	61	92
e	10	66	13
e	10	68	-70
e	10	70	45
e	10	74	-14
e	10	75	85
e	10	77	-81
e	10	80	-44
e	10	81	-52
e	10	82	-89
e	10	86	-29
e	10	90	3
e	10	95	90
e	10	96	-31
e	10	98	-75
e	10	100	65
e	11	12	-44
e	11	13	-88
e	11	14	-11
e	11	16	-62
e	11	17	-63
e	11	18	-22
e	11	19	-56
e	11	21	-37
e	11	22	2
e	11	24	-86
e	11	25	-99
e	11	27	-73
e	11	29	-1
e	11	35	30
e	11	36	42
e	11	38	-57
e	11	39	-85
e	11	40	11
e	11	44	-70
e	11	47	-53
e	11	48	-34
e	11	52	84
e	11	57	-90
e	11	58	-14
e	11	60	98
e	11	66	-68
e	11	67	75
e	11	68	-43
e	11	69	88
e	11	70	1
e	11	74	18
e	11	75	37
e	11	78	49
e	11	80	97
e	11	81	-26
e	11	82	78
e	11	83	-28
e	11	85	17
e	11	86	9
e	11	87	55
e	11	89	-1
e	11	94	-28
e	11	95	-11
e	11	96	-48
e	11	98	-19
e	11	100	-76
e	12	13	-68
e	12	15	-57
e	12	18	84
e	12	21	-74
e	12	22	-48
e	12	24	-13
e	12	26	-88
e	12	27	95
e	12	31	-91
e	12	32	45
e	12	33	22
e	12	37	93
e	12	39	-99
e	12	40	-32
e	12	42	55
e	12	43	-21
e	12	45	96
e	12	46	-86
e	12	47	-42
e	12	52	52
e	12	53	21
e	12	54	-32
e	12	55	8
e	12	56	17
e	12	57	-83
e	12	64	-59
e	12	65	97
e	12	67	-11
e	12	69	26
e	12	70	70
e	12	71	-56
e	12	72	64
e	12	73	-2
e	12	74	29
e	12	78	82
e	12	79	83
e	12	84	48
e	12	89	-10
e	12	90	24
e	12	91	25
e	12	92	-16
e	12	93	66
e	12	96	-80
e	12	97	-22
e	12	98	-57
e	12	99	54
e	13	15	60
e	13	19	93
e	13	23	-6
e	13	26	-27
e	13	27	-23
e	13	28	34
e	13	30	40
e	13	31	55
e	13	32	-39
e	13	35	-45
e	13	36	63
e	13	38	-65
e	13	39	-6
e	13	45	4
e	13	55	-32
e	13	56	-95
e	13	57	-14
e	13	58	51
e	13	61	-91
e	13	62	-7
e	13	65	41
e	13	66	39
e	13	70	17
e	13	71	-90
e	13	74	45
e	13	76	-94
e	13	80	-13
e	13	81	-80
e	13	83	-73
e	13	88	47
e	13	89	51
e	13	91	-66
e	13	93	-98
e	13	95	49
e	13	97	3
e	13	99	-23
e	13	100	25
e	14	16	30
e	14	17	-100
e	14	18	9
e	14	19	41
e	14	20	82
e	14	21	52
e	14	22	-86
e	14	25	-100
e	14	29	80
e	14	30	34
e	14	31	-16
e	14	33	-51
e	14	34	14
e	14	35	-47
e	14	38	13
e	14	39	10
e	14	40	92
e	14	42	31
e	14	43	16
e	14	45	-77
e	14	46	-89
e	14	48	-49
e	14	50	62
e	14	52	-71
e	14	53	-7
e	14	54	-6
e	14	56	-59
e	14	57	-13
e	14	58	-36
e	14	60	-32
e	14	61	-21
e	14	62	-55
e	14	63	4
e	14	65	-66
e	14	67	52
e	14	69	-16
e	14	71	50
e	14	72	-25
e	14	73	8
e	14	78	-52
e	14	80	84
e	14	82	-1
e	14	83	14
e	14	84	-13
e	14	86	-33
e	14	87	77
e	14	92	-11
e	14	94	86
e	14	95	13
e	14	96	-75
e	14	98	68
e	14	100	54
e	15	17	-81
e	15	18	80
e	15	25	-53
e	15	26	-57
e	15	27	-91
e	15	30	19
e	15	31	-98
e	15	33	53
e	15	34	-71
e	15	35	82
e	15	40	-23
e	15	41	-97
e	15	42	21
e	15	45	90
e	15	47	58
e	15	48	29
e	15	49	-72
e	15	53	44
e	15	54	11
e	15	55	18
e	15	56	59
e	15	57	61
e	15	58	-7
e	15	59	-8
e	15	60	8
e	15	62	-47
e	15	63	22
e	15	64	82
e	15	65	16
e	15	66	95
e	15	67	10
e	15	70	-92
e	15	71	36
e	15	74	53
e	15	77	-29
e	15	79	81
e	15	80	-8
e	15	83	-75
e	15	91	64
e	15	92	-60
e	15	94	84
e	15	95	-49
e	15	97	-36
e	15	98	77
e	15	99	97
e	16	18	-90
e	16	19	60
e	16	20	-15
e	16	22	-35
e	16	23	86
e	16	25	45
e	16	26	-97
e	16	27	-97
e	16	28	18
e	16	31	-32
e	16	32	-1
e	16	33	-13
e	16	34	-25
e	16	35	77
e	16	36	-26
e	16	39	-5
e	16	41	-70
e	16	42	-82
e	16	43	-19
e	16	46	-45
e	16	48	-54
e	16	49	-55
e	16	51	-89
e	16	52	-37
e	16	53	84
e	16	55	3
e	16	57	-76
e	16	59	-61
e	16	62	91
e	16	63	-19
e	16	65	45
e	16	66	42
e	16	67	69
e	16	69	-47
e	16	71	32
e	16	74	36
e	16	76	-60
e	16	80	-67
e	16	82	-74
e	16	85	37
e	16	88	5
e	16	90	-96
e	16	98	-42
e	17	24	-50
e	17	28	-48
e	17	29	69
e	17	31	-22
e	17	34	-86
e	17	40	-79
e	17	41	-88
e	17	43	45
e	17	48	72
e	17	49	55
e	17	54	43
e	17	57	-45
e	17	58	84
e	17	63	14
e	17	65	-75
e	17	66	-89
e	17	69	-9
e	17	76	-62
e	17	80	-28
e	17	81	94
e	17	82	-46
e	17	84	-96
e	17	90	43
e	17	94	65
e	17	95	-60
e	17	98	48
e	17	100	7
e	18	19	58
e	18	23	27
e	18	24	9
e	18	27	-55
e	18	28	-6
e	18	31	-30
e	18	36	57
e	18	40	-89
e	18	42	67
e	18	47	83
e	18	49	-78
e	18	51	-85
e	18	52	-62
e	18	53	38
e	18	58	32
e	18	59	-45
e	18	62	-58
e	18	63	-29
e	18	64	43
e	18	70	-7
e	18	75	-45
e	18	76	-63
e	18	83	-24
e	18	85	-4
e	18	86	65
e	18	89	-79
e	18	90	-81
e	18	91	-1
e	18	93	-56
e	18	95	-42
e	18	96	49
e	18	97	-26
e	18	98	90
e	18	99	93
e	19	20	35
e	19	23	-16
e	19	25	72
e	19	26	-77
e	19	27	-31
e	19	31	99
e	19	32	29
e	19	35	-13
e	19	37	-74
e	19	43	43
e	19	45	94
e	19	46	-65
e	19	48	-70
e	19	50	-36
e	19	51	-20
e	19	54	-11
e	19	56	-51
e	19	57	-65
e	19	58	54
e	19	60	-93
e	19	62	-47
e	19	66	-73
e	19	68	7
e	19	70	-49
e	19	71	23
e	19	73	40
e	19	74	-14
e	19	75	0
e	19	76	78
e	19	77	39
e	19	80	-85
e	19	83	-59
e	19	86	-98
e	19	87	-60
e	19	88	69
e	19	89	13
e	19	92	-57
e	19	93	-51
e	19	94	-41
e	19	95	25
e	19	100	-93
e	20	21	-50
e	20	23	-36
e	20	24	-100
e	20	26	-65
e	20	28	-15
e	20	33	19
e	20	35	-93
e	20	38	93
e	20	39	55
e	20	40	88
e	20	41	-7
e	20	45	97
e	20	47	33
e	20	50	79
e	20	51	96
e	20	52	76
e	20	53	-14
e	20	58	46
e	20	59	-49
e	20	61	-96
e	20	63	32
e	20	64	-99
e	20	68	65
e	20	70	-23
e	20	72	-88
e	20	73	-58
e	20	75	-46
e	20	77	73
e	20	78	38
e	20	79	34
e	20	81	-9
e	20	82	63
e	20	84	50
e	20	85	47
e	20	86	-34
e	20	87	16
e	20	88	-62
e	20	89	-69
e	20	93	67
e	20	100	84
e	21	23	-66
e	21	27	-13
e	21	28	-33
e	21	34	-55
e	21	36	13
e	21	38	-1
e	21	39	4
e	21	40	88
e	21	45	80
e	21	50	0
e	21	53	-95
e	21	54	5
e	21	55	-1
e	21	57	-61
e	21	58	-41
e	21	63	-8
e	21	64	-60
e	21	65	-43
e	21	68	73
e	21	70	89
e	21	74	31
e	21	76	-52
e	21	77	66
e	21	78	-34
e	21	79	52
e	21	81	51
e	21	85	-21
e	21	86	-70
e	21	87	100
e	21	89	-9
e	21	90	-96
e	21	93	-13
e	21	95	-62
e	21	96	-68
e	21	97	-41
e	21	100	-30
e	22	24	-77
e	22	25	30
e	22	26	-22
e	22	27	-51
e	22	29	-63
e	22	30	-90
e	22	31	66
e	22	34	12
e	22	36	-88
e	22	37	-4
e	22	41	56
e	22	43	5
e	22	44	-66
e	22	45	-11
e	22	46	-79
e	22	48	67
e	22	50	68
e	22	54	39
e	22	57	-78
e	22	59	-69
e	22	60	100
e	22	63	-64
e	22	64	18
e	22	66	42
e	22	73	54
e	22	75	-99
e	22	76	62
e	22	77	-2
e	22	79	-85
e	22	81	16
e	22	82	56
e	22	83	90
e	22	84	27
e	22	87	-52
e	22	88	35
e	22	91	28
e	22	92	-71
e	22	93	68
e	22	94	83
e	22	95	-48
e	22	96	29
e	22	97	38
e	22	98	46
e	22	99	85
e	22	100	49
e	23	25	39
e	23	26	-84
e	23	27	62
e	23	29	27
e	23	32	-84
e	23	33	94
e	23	36	16
e	23	38	85
e	23	41	-39
e	23	43	96
e	23	44	-31
e	23	45	-31
e	23	46	-45
e	23	47	-96
e	23	51	-57
e	23	52	-23
e	23	53	-43
e	23	54	95
e	23	55	2
e	23	56	34
e	23	57	65
e	23	58	40
e	23	60	-37
e	23	62	57
e	23	64	66
e	23	65	77
e	23	66	-59
e	23	67	-12
e	23	71	54
e	23	75	1
e	23	76	57
e	23	80	-69
e	23	83	28
e	23	84	83
e	23	86	9
e	23	87	-77
e	23	88	51
e	23	89	4
e	23	90	19
e	23	91	38
e	23	92	-84
e	23	94	-60
e	23	97	65
e	23	99	-91
e	23	100	29
e	24	28	-22
e	24	30	31
e	24	31	-5
e	24	32	94
e	24	33	70
e	24	36	-18
e	24	39	-92
e	24	40	88
e	24	41	-49
e	24	45	-100
e	24	46	-11
e	24	47	33
e	24	50	-99
e	24	52	21
e	24	53	-89
e	24	54	69
e	24	55	-33
e	24	56	-2
e	24	58	-100
e	24	60	-82
e	24	61	-20
e	24	62	-96
e	24	63	-1
e	24	71	-11
e	24	72	-86
e	24	74	-49
e	24	75	84
e	24	76	0
e	24	78	1
e	24	81	71
e	24	83	63
e	24	85	-54
e	24	87	-84
e	24	91	56
e	24	92	-93
e	24	94	49
e	24	96	98
e	24	97	97
e	24	98	78
e	25	26	55
e	25	29	59
e	25	30	-71
e	25	38	-79
e	25	40	36
e	25	42	-8
e	25	43	-15
e	25	45	67
e	25	46	-52
e	25	47	-15
e	25	50	14
e	25	51	-83
e	25	54	-53
e	25	57	83
e	25	61	57
e	25	63	68
e	25	65	-78
e	25	67	-71
e	25	68	-20
e	25	69	11
e	25	70	39
e	25	72	98
e	25	73	13
e	25	74	-27
e	25	75	2
e	25	76	-68
e	25	77	-17
e	25	80	6
e	25	85	49
e	25	86	41
e	25	88	81
e	25	89	-44
e	25	90	-16
e	25	92	10
e	25	93	-37
e	25	98	67
e	25	99	90
e	26	27	87
e	26	32	-49
e	26	33	-22
e	26	36	11
e	26	38	-20
e	26	40	-63
e	26	42	-40
e	26	43	-40
e	26	45	-60
e	26	48	-21
e	26	51	55
e	26	54	-13
e	26	57	-63
e	26	60	68
e	26	67	-42
e	26	68	-79
e	26	70	-24
e	26	71	-8
e	26	72	-19
e	26	75	-42
e	26	77	-92
e	26	79	47
e	26	83	72
e	26	84	36
e	26	90	44
e	26	92	-69
e	26	94	-64
e	26	95	-67
e	26	98	1
e	27	30	98
e	27	31	32
e	27	32	75
e	27	36	-13
e	27	37	28
e	27	39	-86
e	27	40	-22
e	27	44	36
e	27	45	52
e	27	46	-62
e	27	47	7
e	27	48	-96
e	27	52	44
e	27	54	29
e	27	57	38
e	27	60	18
e	27	61	-23
e	27	63	34
e	27	65	53
e	27	68	75
e	27	69	-79
e	27	77	10
e	27	80	-25
e	27	83	-67
e	27	85	-99
e	27	86	-24
e	27	89	-66
e	27	90	-76
e	27	91	69
e	27	92	100
e	27	94	-71
e	27	96	12
e	27	97	-53
e	27	98	-10
e	27	100	-58
e	28	30	49
e	28	32	-13
e	28	35	-79
e	28	37	-26
e	28	38	51
e	28	40	56
e	28	42	-64
e	28	43	-17
e	28	44	63
e	28	46	-59
e	28	47	29
e	28	49	-45
e	28	50	29
e	28	53	34
e	28	55	2
e	28	59	-19
e	28	60	-37
e	28	61	-6
e	28	62	-34
e	28	64	-20
e	28	68	-72
e	28	69	90
e	28	72	-37
e	28	76	8
e	28	78	-13
e	28	83	35
e	28	92	-14
e	28	96	37
e	28	99	12
e	28	100	24
e	29	32	56
e	29	33	-77
e	29	35	55
e	29	36	-88
e	29	39	27
e	29	40	-92
e	29	44	-35
e	29	47	-80
e	29	49	24
e	29	51	72
e	29	55	80
e	29	58	85
e	29	61	-57
e	29	62	-16
e	29	63	49
e	29	64	43
e	29	65	-72
e	29	73	52
e	29	75	92
e	29	78	-4
e	29	79	90
e	29	80	-69
e	29	81	-30
e	29	84	-22
e	29	85	56
e	29	86	52
e	29	87	30
e	29	91	68
e	29	92	34
e	29	93	-71
e	29	94	-4
e	29	95	20
e	29	100	-23
e	30	33	6
e	30	41	-41
e	30	42	-33
e	30	45	-26
e	30	49	1
e	30	56	99
e	30	59	-90
e	30	60	78
e	30	61	15
e	30	64	-21
e	30	65	-81
e	30	66	81
e	30	68	-28
e	30	70	68
e	30	71	22
e	30	72	-54
e	30	75	-60
e	30	76	-70
e	30	77	-41
e	30	78	45
e	30	79	-5
e	30	80	8
e	30	82	15
e	30	84	-25
e	30	87	-60
e	30	89	-30
e	30	94	14
e	30	95	49
e	30	96	95
e	30	97	50
e	30	99	78
e	30	100	-18
e	31	37	93
e	31	39	84
e	31	40	-24
e	31	41	4
e	31	42	95
e	31	44	46
e	31	48	69
e	31	49	67
e	31	51	76
e	31	52	-97
e	31	56	-73
e	31	60	21
e	31	66	80
e	31	67	-51
e	31	69	-53
e	31	72	97
e	31	74	-66
e	31	75	73
e	31	76	6
e	31	78	-27
e	31	84	-80
e	31	86	64
e	31	87	-23
e	31	89	-74
e	31	90	-54
e	31	91	-61
e	31	95	-99
e	31	96	-22
e	31	99	-29
e	31	100	-5
e	32	34	16
e	32	35	12
e	32	39	-15
e	32	42	-44
e	32	43	36
e	32	46	94
e	32	48	-88
e	32	50	-53
e	32	52	-66
e	32	53	-98
e	32	59	-34
e	32	61	-67
e	32	62	-75
e	32	64	-55
e	32	65	14
e	32	67	-50
e	32	68	-91
e	32	72	-77
e	32	74	12
e	32	76	33
e	32	78	-32
e	32	79	85
e	32	80	91
e	32	84	17
e	32	87	34
e	32	88	97
e	32	89	15
e	32	91	-14
e	32	94	-68
e	32	98	16
e	32	99	63
e	32	100	79
e	33	35	34
e	33	36	-33
e	33	38	52
e	33	39	-91
e	33	43	-32
e	33	44	-57
e	33	45	76
e	33	47	75
e	33	48	44
e	33	49	47
e	33	52	-10
e	33	53	-54
e	33	54	11
e	33	56	76
e	33	57	-7
e	33	59	-95
e	33	60	-70
e	33	62	20
e	33	63	-63
e	33	66	-64
e	33	70	-94
e	33	71	-100
e	33	72	-47
e	33	74	-34
e	33	77	19
e	33	79	24
e	33	85	92
e	33	86	80
e	33	87	-5
e	33	88	41
e	33	89	-100
e	33	92	-34
e	33	95	-72
e	33	96	-68
e	33	98	51
e	33	99	-94
e	33	100	75
e	34	39	95
e	34	40	23
e	34	41	35
e	34	42	56
e	34	43	19
e	34	44	-81
e	34	45	-36
e	34	46	95
e	34	47	17
e	34	48	17
e	34	49	-59
e	34	52	-13
e	34	53	71
e	34	58	-67
e	34	59	73
e	34	61	59
e	34	64	-87
e	34	66	9
e	34	68	-61
e	34	73	16
e	34	74	-8
e	34	75	2
e	34	77	-97
e	34	80	-63
e	34	82	-43
e	34	83	-5
e	34	84	-92
e	34	91	19
e	34	98	99
e	34	99	-7
e	34	100	-56
e	35	36	-46
e	35	37	-30
e	35	41	-18
e	35	43	88
e	35	44	-79
e	35	51	-57
e	35	53	-3
e	35	54	-13
e	35	55	-91
e	35	57	33
e	35	59	93
e	35	60	33
e	35	61	89
e	35	65	98
e	35	66	95
e	35	68	-49
e	35	70	-11
e	35	73	-75
e	35	74	-89
e	35	77	-45
e	35	81	36
e	35	84	-53
e	35	85	-87
e	35	87	29
e	35	89	-78
e	35	92	-17
e	35	94	-39
e	35	99	78
e	36	37	59
e	36	39	-11
e	36	41	57
e	36	42	-31
e	36	44	-43
e	36	45	90
e	36	46	-29
e	36	47	-1
e	36	48	7
e	36	50	-75
e	36	52	-92
e	36	53	-33
e	36	56	30
e	36	57	-69
e	36	60	99
e	36	63	84
e	36	64	-37
e	36	65	11
e	36	67	1
e	36	68	-20
e	36	69	13
e	36	70	-13
e	36	71	-85
e	36	72	-56
e	36	75	26
e	36	76	-68
e	36	84	13
e	36	86	39
e	36	89	96
e	36	92	66
e	36	93	59
e	36	97	-22
e	36	98	-12
e	36	100	-80
e	37	42	-84
e	37	43	-24
e	37	44	65
e	37	46	-14
e	37	51	26
e	37	52	-47
e	37	53	-49
e	37	54	-86
e	37	56	14
e	37	59	-54
e	37	60	81
e	37	61	-58
e	37	66	45
e	37	67	13
e	37	69	53
e	37	73	-5
e	37	74	-20
e	37	77	48
e	37	79	50
e	37	80	12
e	37	83	32
e	37	85	23
e	37	86	28
e	37	87	32
e	37	88	14
e	37	92	-66
e	37	93	85
e	37	94	-58
e	37	95	-40
e	37	98	8
e	37	100	42
e	38	39	20
e	38	42	13
e	38	43	-10
e	38	44	-99
e	38	45	-79
e	38	46	14
e	38	49	-5
e	38	50	36
e	38	51	62
e	38	53	-42
e	38	54	-27
e	38	55	15
e	38	56	-2
e	38	57	81
e	38	58	-83
e	38	63	-48
e	38	67	33
e	38	72	72
e	38	74	72
e	38	75	72
e	38	76	-6
e	38	77	-40
e	38	80	-46
e	38	85	-12
e	38	87	-67
e	38	88	-27
e	38	95	-26
e	39	43	39
e	39	44	-84
e	39	45	53
e	39	46	-62
e	39	47	-44
e	39	51	96
e	39	53	-45
e	39	54	-12
e	39	57	-17
e	39	58	-35
e	39	60	6
e	39	63	-58
e	39	66	17
e	39	67	28
e	39	68	38
e	39	70	7
e	39	71	-49
e	39	72	25
e	39	75	-74
e	39	76	-87
e	39	77	89
e	39	78	26
e	39	79	-54
e	39	81	36
e	39	83	-28
e	39	84	28
e	39	85	-27
e	39	87	35
e	39	90	38
e	39	92	-11
e	39	93	48
e	39	94	26
e	39	96	-63
e	39	97	81
e	39	98	23
e	39	99	-78
e	39	100	-18
e	40	41	-83
e	40	42	7
e	40	43	-16
e	40	44	94
e	40	50	93
e	40	54	12
e	40	57	89
e	40	60	15
e	40	65	30
e	40	73	73
e	40	74	86
e	40	76	69
e	40	78	81
e	40	79	83
e	40	80	-66
e	40	83	64
e	40	84	-27
e	40	85	21
e	40	86	-15
e	40	90	14
e	40	95	-85
e	40	98	72
e	41	43	-38
e	41	45	-75
e	41	46	-84
e	41	47	94
e	41	50	-14
e	41	54	53
e	41	58	-57
e	41	62	8
e	41	63	73
e	41	64	-58
e	41	67	21
e	41	68	-69
e	41	70	21
e	41	72	8
e	41	75	68
e	41	78	-59
e	41	79	-33
e	41	84	30
e	41	85	-43
e	41	88	-42
e	41	89	75
e	41	92	-61
e	41	94	29
e	41	95	-37
e	41	100	26
e	42	43	-8
e	42	45	37
e	42	47	-60
e	42	48	3
e	42	49	77
e	42	50	36
e	42	53	63
e	42	54	-99
e	42	55	89
e	42	57	9
e	42	59	-74
e	42	61	-10
e	42	64	-96
e	42	65	88
e	42	67	-11
e	42	68	45
e	42	69	21
e	42	70	-58
e	42	71	60
e	42	72	-70
e	42	73	19
e	42	75	20
e	42	78	-11
e	42	80	26
e	42	81	-83
e	42	84	27
e	42	85	51
e	42	86	-100
e	42	87	-44
e	42	88	-75
e	42	90	88
e	42	91	25
e	42	93	56
e	42	97	-9
e	42	99	96
e	42	100	-13
e	43	51	-56
e	43	52	6
e	43	54	78
e	43	56	74
e	43	57	19
e	43	61	-34
e	43	62	52
e	43	64	46
e	43	65	-86
e	43	66	56
e	43	67	83
e	43	69	-45
e	43	70	26
e	43	72	-75
e	43	73	72
e	43	74	-35
e	43	75	-24
e	43	76	-73
e	43	78	58
e	43	80	-44
e	43	85	29
e	43	86	-71
e	43	88	-64
e	43	91	-79
e	43	92	-80
e	43	94	69
e	43	95	62
e	43	99	16
e	44	45	94
e	44	46	75
e	44	47	-100
e	44	48	12
e	44	49	41
e	44	50	66
e	44	51	-3
e	44	55	29
e	44	56	26
e	44	57	5
e	44	61	48
e	44	63	21
